,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-11-01 14:30:00-05:00,True,4967,4441.105458981481,4967.0
2013-11-01 15:00:00-05:00,True,4967,4468.151334768519,4967.0
2013-11-01 15:30:00-05:00,True,4967,4496.903175925925,4967.0
2013-11-01 16:00:00-05:00,True,4967,4682.402729166667,4967.0
2013-11-01 16:30:00-05:00,True,4967,4062.8272610185186,4967.0
2013-11-01 17:00:00-05:00,True,4967,3939.215248611111,4967.0
2013-11-01 17:30:00-05:00,True,4967,3795.054141388889,4967.0
2013-11-01 18:00:00-05:00,True,4967,4174.189762962963,4967.0
2013-11-01 18:30:00-05:00,True,4967,3957.7138490277785,4967.0
2013-11-01 19:00:00-05:00,True,4967,4309.8054875,4967.0
