,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-28 11:30:00-05:00,True,4967,4897.282597407408,4967.0
2013-10-28 12:00:00-05:00,True,4967,4763.393028333333,4967.0
2013-10-28 12:30:00-05:00,True,4967,4289.484638611111,4967.0
2013-10-28 13:00:00-05:00,True,4967,4911.820031944444,4967.0
2013-10-28 13:30:00-05:00,True,4967,4588.594343333333,4967.0
2013-10-28 14:00:00-05:00,True,4967,4613.269156574074,4967.0
2013-10-28 14:30:00-05:00,True,4967,5131.712437777778,5131.712437777778
2013-10-28 15:00:00-05:00,True,4967,4947.292955092593,4967.0
2013-10-28 15:30:00-05:00,True,4967,4742.725134583333,4967.0
2013-10-28 16:00:00-05:00,True,4967,4438.078622685185,4967.0
2013-10-28 16:30:00-05:00,True,4967,4527.979064583334,4967.0
2013-10-28 17:00:00-05:00,True,4967,4654.990241805555,4967.0
2013-10-28 17:30:00-05:00,True,4967,4780.090183472223,4967.0
2013-10-28 18:00:00-05:00,True,4967,4203.64855861111,4967.0
2013-10-28 18:30:00-05:00,True,4967,4484.759189259259,4967.0
2013-10-28 19:00:00-05:00,True,4967,4003.5136327777777,4967.0
2013-10-28 19:30:00-05:00,True,4967,3964.4847040740738,4967.0
2013-10-28 20:00:00-05:00,True,4967,3850.3708164814816,4967.0
2013-10-28 20:30:00-05:00,True,4967,4065.666639444444,4967.0
2013-10-28 21:00:00-05:00,True,4967,4028.6374727777775,4967.0
2013-10-28 21:30:00-05:00,True,4967,4043.2707963888884,4967.0
2013-10-28 22:00:00-05:00,True,4967,3954.640948888889,4967.0
2013-10-28 22:30:00-05:00,True,4967,4222.3819113888885,4967.0
2013-10-28 23:00:00-05:00,True,4967,4074.521473657407,4967.0
2013-10-28 23:30:00-05:00,True,4967,4216.315215555555,4967.0
2013-10-29 00:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 00:30:00-05:00,False,4967,3736.8722027777776,4967.0
2013-10-29 01:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 01:30:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 02:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 02:30:00-05:00,False,4967,3736.9208129166664,4967.0
2013-10-29 03:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 03:30:00-05:00,False,4967,3736.9937227777777,4967.0
2013-10-29 04:00:00-05:00,False,4967,3736.8819269444443,4967.0
2013-10-29 04:30:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 05:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 05:30:00-05:00,False,4967,3736.8722027777776,4967.0
2013-10-29 06:00:00-05:00,False,4967,3737.037470833333,4967.0
2013-10-29 06:30:00-05:00,False,4967,3736.9062266666665,4967.0
2013-10-29 07:00:00-05:00,False,4967,3735.997183333333,4967.0
2013-10-29 07:30:00-05:00,False,4967,3736.7749824999996,4967.0
2013-10-29 08:00:00-05:00,True,4967,4110.483290555556,4967.0
2013-10-29 08:30:00-05:00,True,4967,3741.8166491666666,4967.0
2013-10-29 09:00:00-05:00,True,4967,4277.331899722221,4967.0
2013-10-29 09:30:00-05:00,True,4967,4066.6277097222214,4967.0
2013-10-29 10:00:00-05:00,True,4967,3896.838846111111,4967.0
2013-10-29 10:30:00-05:00,True,4967,4329.804125833333,4967.0
2013-10-29 11:00:00-05:00,True,4967,4453.573546944444,4967.0
2013-10-29 11:30:00-05:00,True,4967,4208.494399722222,4967.0
2013-10-29 12:00:00-05:00,True,4967,4175.397163888889,4967.0
2013-10-29 12:30:00-05:00,True,4967,4404.871691203704,4967.0
2013-10-29 13:00:00-05:00,True,4967,4471.024939722223,4967.0
2013-10-29 13:30:00-05:00,True,4967,4882.661496944444,4967.0
2013-10-29 14:00:00-05:00,True,4967,5170.997142499999,5170.997142499999
2013-10-29 14:30:00-05:00,True,4967,4336.474493935185,4967.0
2013-10-29 15:00:00-05:00,True,4967,3805.940246666667,4967.0
2013-10-29 15:30:00-05:00,True,4967,3714.5735994444444,4967.0
2013-10-29 16:00:00-05:00,True,4967,3863.3476514814815,4967.0
2013-10-29 16:30:00-05:00,True,4967,4160.895078611111,4967.0
2013-10-29 17:00:00-05:00,True,4967,4433.797884907408,4967.0
2013-10-29 17:30:00-05:00,True,4967,3780.5360631481485,4967.0
2013-10-29 18:00:00-05:00,True,4967,3946.6638344444445,4967.0
2013-10-29 18:30:00-05:00,True,4967,3822.5140724074076,4967.0
2013-10-29 19:00:00-05:00,True,4967,3920.663378611111,4967.0
2013-10-29 19:30:00-05:00,True,4967,4136.580947222223,4967.0
